customer_id,event,time,amount,offer_id,reward_noinc,member_Year,member_Month,member_Date,offer_type,difficulty,reward_off,duration,channels
b04ad520e0034a90b22692a292b2418c,transaction,558,1.57,,,2018,April,21,,,,,
b04ad520e0034a90b22692a292b2418c,offer received,576,,ae264e3637204a6fb9bb56bc8210ddfd,,2018,April,21,bogo,10.0,10.0,7.0,E|M|S
b04ad520e0034a90b22692a292b2418c,offer viewed,636,,ae264e3637204a6fb9bb56bc8210ddfd,,2018,April,21,bogo,10.0,10.0,7.0,E|M|S
65735fb268014e03be9fd6527140e971,offer received,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2015,August,29,bogo,10.0,10.0,5.0,W|E|M|S
65735fb268014e03be9fd6527140e971,offer viewed,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2015,August,29,bogo,10.0,10.0,5.0,W|E|M|S
65735fb268014e03be9fd6527140e971,transaction,6,0.89,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,transaction,42,1.66,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,transaction,54,5.58,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,transaction,60,3.24,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,transaction,270,0.45,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,offer received,336,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2015,August,29,bogo,10.0,10.0,5.0,W|E|M|S
65735fb268014e03be9fd6527140e971,offer viewed,342,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2015,August,29,bogo,10.0,10.0,5.0,W|E|M|S
65735fb268014e03be9fd6527140e971,transaction,342,0.21,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,offer received,408,,5a8bc65990b245e5a138643cd4eb9837,,2015,August,29,informational,0.0,0.0,3.0,E|M|S
65735fb268014e03be9fd6527140e971,offer viewed,450,,5a8bc65990b245e5a138643cd4eb9837,,2015,August,29,informational,0.0,0.0,3.0,E|M|S
65735fb268014e03be9fd6527140e971,offer received,504,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2015,August,29,bogo,5.0,5.0,7.0,W|E|M
65735fb268014e03be9fd6527140e971,offer viewed,510,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2015,August,29,bogo,5.0,5.0,7.0,W|E|M
65735fb268014e03be9fd6527140e971,transaction,522,11.32,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,offer completed,522,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,2015,August,29,bogo,5.0,5.0,7.0,W|E|M
65735fb268014e03be9fd6527140e971,transaction,540,2.67,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,transaction,558,2.12,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,transaction,570,0.65,,,2015,August,29,,,,,
65735fb268014e03be9fd6527140e971,offer received,576,,ae264e3637204a6fb9bb56bc8210ddfd,,2015,August,29,bogo,10.0,10.0,7.0,E|M|S
65735fb268014e03be9fd6527140e971,offer viewed,576,,ae264e3637204a6fb9bb56bc8210ddfd,,2015,August,29,bogo,10.0,10.0,7.0,E|M|S
65735fb268014e03be9fd6527140e971,transaction,600,0.06,,,2015,August,29,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,offer received,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,,2016,March,11,discount,20.0,5.0,10.0,W|E
31eabd0ca6dd480c85dbdcd71dddff38,offer received,168,,ae264e3637204a6fb9bb56bc8210ddfd,,2016,March,11,bogo,10.0,10.0,7.0,E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,offer viewed,168,,ae264e3637204a6fb9bb56bc8210ddfd,,2016,March,11,bogo,10.0,10.0,7.0,E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,transaction,192,3.74,,,2016,March,11,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,transaction,210,0.71,,,2016,March,11,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,transaction,234,1.79,,,2016,March,11,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,transaction,252,0.07,,,2016,March,11,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,offer received,336,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2016,March,11,bogo,10.0,10.0,5.0,W|E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,offer viewed,396,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2016,March,11,bogo,10.0,10.0,5.0,W|E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,offer received,408,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,March,11,bogo,5.0,5.0,5.0,W|E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,transaction,420,2.69,,,2016,March,11,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,offer viewed,498,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,March,11,bogo,5.0,5.0,5.0,W|E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,offer received,504,,ae264e3637204a6fb9bb56bc8210ddfd,,2016,March,11,bogo,10.0,10.0,7.0,E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,offer viewed,570,,ae264e3637204a6fb9bb56bc8210ddfd,,2016,March,11,bogo,10.0,10.0,7.0,E|M|S
31eabd0ca6dd480c85dbdcd71dddff38,transaction,630,4.9,,,2016,March,11,,,,,
31eabd0ca6dd480c85dbdcd71dddff38,transaction,708,3.59,,,2016,March,11,,,,,
d7d7e46763ce4ee092aac0a4b970b617,offer received,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2017,April,27,bogo,5.0,5.0,7.0,W|E|M
d7d7e46763ce4ee092aac0a4b970b617,offer viewed,90,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2017,April,27,bogo,5.0,5.0,7.0,W|E|M
d7d7e46763ce4ee092aac0a4b970b617,transaction,114,1.14,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,offer received,168,,fafdcd668e3743c1bb461111dcafc2a4,,2017,April,27,discount,10.0,2.0,10.0,W|E|M|S
d7d7e46763ce4ee092aac0a4b970b617,offer viewed,174,,fafdcd668e3743c1bb461111dcafc2a4,,2017,April,27,discount,10.0,2.0,10.0,W|E|M|S
d7d7e46763ce4ee092aac0a4b970b617,transaction,192,0.55,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,transaction,240,0.38,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,transaction,246,1.75,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,offer received,336,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,April,27,bogo,5.0,5.0,5.0,W|E|M|S
d7d7e46763ce4ee092aac0a4b970b617,offer viewed,354,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,April,27,bogo,5.0,5.0,5.0,W|E|M|S
d7d7e46763ce4ee092aac0a4b970b617,transaction,378,5.58,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,offer completed,378,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,2017,April,27,bogo,5.0,5.0,5.0,W|E|M|S
d7d7e46763ce4ee092aac0a4b970b617,transaction,384,1.49,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,transaction,438,1.41,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,transaction,468,1.38,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,offer received,504,,0b1e1539f2cc45b7b9fa7c272da2e1d7,,2017,April,27,discount,20.0,5.0,10.0,W|E
d7d7e46763ce4ee092aac0a4b970b617,transaction,570,1.3,,,2017,April,27,,,,,
d7d7e46763ce4ee092aac0a4b970b617,transaction,702,5.36,,,2017,April,27,,,,,
c18ee5e404f04774a732fdeb41e2f372,offer received,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,May,29,bogo,5.0,5.0,7.0,W|E|M
c18ee5e404f04774a732fdeb41e2f372,offer viewed,24,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,May,29,bogo,5.0,5.0,7.0,W|E|M
c18ee5e404f04774a732fdeb41e2f372,offer received,168,,3f207df678b143eea3cee63160fa8bed,,2018,May,29,informational,0.0,0.0,4.0,W|E|M
c18ee5e404f04774a732fdeb41e2f372,offer viewed,168,,3f207df678b143eea3cee63160fa8bed,,2018,May,29,informational,0.0,0.0,4.0,W|E|M
c18ee5e404f04774a732fdeb41e2f372,transaction,396,1.17,,,2018,May,29,,,,,
c18ee5e404f04774a732fdeb41e2f372,transaction,444,0.5700000000000001,,,2018,May,29,,,,,
c18ee5e404f04774a732fdeb41e2f372,offer received,576,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2018,May,29,discount,7.0,3.0,7.0,W|E|M|S
c18ee5e404f04774a732fdeb41e2f372,offer viewed,576,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2018,May,29,discount,7.0,3.0,7.0,W|E|M|S
c18ee5e404f04774a732fdeb41e2f372,transaction,600,1.84,,,2018,May,29,,,,,
c18ee5e404f04774a732fdeb41e2f372,transaction,630,0.05,,,2018,May,29,,,,,
dad8efdccb7e47ee8e628db1b61c847c,offer received,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,July,1,bogo,5.0,5.0,7.0,W|E|M
dad8efdccb7e47ee8e628db1b61c847c,offer viewed,132,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,July,1,bogo,5.0,5.0,7.0,W|E|M
dad8efdccb7e47ee8e628db1b61c847c,offer received,168,,3f207df678b143eea3cee63160fa8bed,,2018,July,1,informational,0.0,0.0,4.0,W|E|M
dad8efdccb7e47ee8e628db1b61c847c,offer viewed,168,,3f207df678b143eea3cee63160fa8bed,,2018,July,1,informational,0.0,0.0,4.0,W|E|M
dad8efdccb7e47ee8e628db1b61c847c,transaction,300,2.28,,,2018,July,1,,,,,
dad8efdccb7e47ee8e628db1b61c847c,offer received,336,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,July,1,bogo,5.0,5.0,7.0,W|E|M
dad8efdccb7e47ee8e628db1b61c847c,offer viewed,384,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,July,1,bogo,5.0,5.0,7.0,W|E|M
dad8efdccb7e47ee8e628db1b61c847c,offer received,408,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2018,July,1,discount,7.0,3.0,7.0,W|E|M|S
dad8efdccb7e47ee8e628db1b61c847c,offer received,504,,fafdcd668e3743c1bb461111dcafc2a4,,2018,July,1,discount,10.0,2.0,10.0,W|E|M|S
dad8efdccb7e47ee8e628db1b61c847c,offer viewed,528,,fafdcd668e3743c1bb461111dcafc2a4,,2018,July,1,discount,10.0,2.0,10.0,W|E|M|S
dad8efdccb7e47ee8e628db1b61c847c,transaction,552,0.87,,,2018,July,1,,,,,
dad8efdccb7e47ee8e628db1b61c847c,offer received,576,,5a8bc65990b245e5a138643cd4eb9837,,2018,July,1,informational,0.0,0.0,3.0,E|M|S
dad8efdccb7e47ee8e628db1b61c847c,offer viewed,636,,5a8bc65990b245e5a138643cd4eb9837,,2018,July,1,informational,0.0,0.0,3.0,E|M|S
d00beaf31d7d4811a9f9be1556c2070d,offer received,0,,3f207df678b143eea3cee63160fa8bed,,2016,September,11,informational,0.0,0.0,4.0,W|E|M
d00beaf31d7d4811a9f9be1556c2070d,transaction,84,2.42,,,2016,September,11,,,,,
d00beaf31d7d4811a9f9be1556c2070d,offer received,336,,fafdcd668e3743c1bb461111dcafc2a4,,2016,September,11,discount,10.0,2.0,10.0,W|E|M|S
d00beaf31d7d4811a9f9be1556c2070d,offer viewed,366,,fafdcd668e3743c1bb461111dcafc2a4,,2016,September,11,discount,10.0,2.0,10.0,W|E|M|S
d00beaf31d7d4811a9f9be1556c2070d,transaction,366,3.38,,,2016,September,11,,,,,
d00beaf31d7d4811a9f9be1556c2070d,offer received,408,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2016,September,11,bogo,5.0,5.0,7.0,W|E|M
d00beaf31d7d4811a9f9be1556c2070d,transaction,510,5.8100000000000005,,,2016,September,11,,,,,
d00beaf31d7d4811a9f9be1556c2070d,offer completed,510,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,2016,September,11,bogo,5.0,5.0,7.0,W|E|M
d00beaf31d7d4811a9f9be1556c2070d,offer received,576,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,September,11,bogo,5.0,5.0,5.0,W|E|M|S
d00beaf31d7d4811a9f9be1556c2070d,offer viewed,588,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,September,11,bogo,5.0,5.0,5.0,W|E|M|S
d00beaf31d7d4811a9f9be1556c2070d,transaction,588,6.11,,,2016,September,11,,,,,
d00beaf31d7d4811a9f9be1556c2070d,offer completed,588,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,2016,September,11,bogo,5.0,5.0,5.0,W|E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,offer received,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2016,January,30,discount,7.0,3.0,7.0,W|E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,offer viewed,6,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2016,January,30,discount,7.0,3.0,7.0,W|E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,transaction,18,0.92,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,offer received,168,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2016,January,30,bogo,10.0,10.0,5.0,W|E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,offer viewed,174,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2016,January,30,bogo,10.0,10.0,5.0,W|E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,transaction,234,1.01,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,transaction,264,0.99,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,transaction,282,2.12,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,offer received,336,,0b1e1539f2cc45b7b9fa7c272da2e1d7,,2016,January,30,discount,20.0,5.0,10.0,W|E
b5b6575eddbd4e36864298a49b1b8f5f,offer viewed,354,,0b1e1539f2cc45b7b9fa7c272da2e1d7,,2016,January,30,discount,20.0,5.0,10.0,W|E
b5b6575eddbd4e36864298a49b1b8f5f,transaction,354,9.76,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,transaction,360,2.02,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,transaction,390,0.41,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,offer received,408,,2906b810c7d4411798c6938adc9daaa5,,2016,January,30,discount,10.0,2.0,7.0,W|E|M
b5b6575eddbd4e36864298a49b1b8f5f,offer viewed,408,,2906b810c7d4411798c6938adc9daaa5,,2016,January,30,discount,10.0,2.0,7.0,W|E|M
b5b6575eddbd4e36864298a49b1b8f5f,transaction,450,7.17,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,transaction,456,3.2,,,2016,January,30,,,,,
b5b6575eddbd4e36864298a49b1b8f5f,offer completed,456,,0b1e1539f2cc45b7b9fa7c272da2e1d7,5.0,2016,January,30,discount,20.0,5.0,10.0,W|E
b5b6575eddbd4e36864298a49b1b8f5f,offer completed,456,,2906b810c7d4411798c6938adc9daaa5,2.0,2016,January,30,discount,10.0,2.0,7.0,W|E|M
b5b6575eddbd4e36864298a49b1b8f5f,offer received,576,,5a8bc65990b245e5a138643cd4eb9837,,2016,January,30,informational,0.0,0.0,3.0,E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,offer viewed,594,,5a8bc65990b245e5a138643cd4eb9837,,2016,January,30,informational,0.0,0.0,3.0,E|M|S
b5b6575eddbd4e36864298a49b1b8f5f,transaction,684,1.95,,,2016,January,30,,,,,
b1e18f93038f45c7ae46bd835ac8c9f0,offer received,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2017,December,25,bogo,10.0,10.0,5.0,W|E|M|S
b1e18f93038f45c7ae46bd835ac8c9f0,transaction,0,2.69,,,2017,December,25,,,,,
b1e18f93038f45c7ae46bd835ac8c9f0,offer viewed,30,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2017,December,25,bogo,10.0,10.0,5.0,W|E|M|S
b1e18f93038f45c7ae46bd835ac8c9f0,transaction,42,0.91,,,2017,December,25,,,,,
b1e18f93038f45c7ae46bd835ac8c9f0,offer received,336,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,December,25,bogo,5.0,5.0,5.0,W|E|M|S
b1e18f93038f45c7ae46bd835ac8c9f0,transaction,342,4.22,,,2017,December,25,,,,,
b1e18f93038f45c7ae46bd835ac8c9f0,offer viewed,354,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,December,25,bogo,5.0,5.0,5.0,W|E|M|S
b1e18f93038f45c7ae46bd835ac8c9f0,offer received,408,,2906b810c7d4411798c6938adc9daaa5,,2017,December,25,discount,10.0,2.0,7.0,W|E|M
b1e18f93038f45c7ae46bd835ac8c9f0,offer received,504,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,December,25,bogo,5.0,5.0,5.0,W|E|M|S
b1e18f93038f45c7ae46bd835ac8c9f0,offer viewed,504,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,December,25,bogo,5.0,5.0,5.0,W|E|M|S
b1e18f93038f45c7ae46bd835ac8c9f0,offer received,576,,3f207df678b143eea3cee63160fa8bed,,2017,December,25,informational,0.0,0.0,4.0,W|E|M
b1e18f93038f45c7ae46bd835ac8c9f0,transaction,630,1.3,,,2017,December,25,,,,,
1cea9d080f954162be68dad85af77fb6,offer received,0,,5a8bc65990b245e5a138643cd4eb9837,,2017,November,19,informational,0.0,0.0,3.0,E|M|S
1cea9d080f954162be68dad85af77fb6,transaction,6,6.25,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,offer viewed,24,,5a8bc65990b245e5a138643cd4eb9837,,2017,November,19,informational,0.0,0.0,3.0,E|M|S
1cea9d080f954162be68dad85af77fb6,offer received,168,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,November,19,bogo,5.0,5.0,5.0,W|E|M|S
1cea9d080f954162be68dad85af77fb6,offer viewed,174,,f19421c1d4aa40978ebb69ca19b0e20d,,2017,November,19,bogo,5.0,5.0,5.0,W|E|M|S
1cea9d080f954162be68dad85af77fb6,transaction,180,0.65,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,186,0.49,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,234,1.65,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,258,1.21,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,288,4.15,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,offer received,336,,2906b810c7d4411798c6938adc9daaa5,,2017,November,19,discount,10.0,2.0,7.0,W|E|M
1cea9d080f954162be68dad85af77fb6,offer viewed,360,,2906b810c7d4411798c6938adc9daaa5,,2017,November,19,discount,10.0,2.0,7.0,W|E|M
1cea9d080f954162be68dad85af77fb6,transaction,390,1.23,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,402,1.43,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,offer received,408,,ae264e3637204a6fb9bb56bc8210ddfd,,2017,November,19,bogo,10.0,10.0,7.0,E|M|S
1cea9d080f954162be68dad85af77fb6,transaction,408,0.26,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,offer viewed,432,,ae264e3637204a6fb9bb56bc8210ddfd,,2017,November,19,bogo,10.0,10.0,7.0,E|M|S
1cea9d080f954162be68dad85af77fb6,transaction,444,0.9,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,450,3.97,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,462,1.73,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,offer received,504,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2017,November,19,discount,7.0,3.0,7.0,W|E|M|S
1cea9d080f954162be68dad85af77fb6,offer viewed,504,,2298d6c36e964ae4a3e7e9706d1fb8c2,,2017,November,19,discount,7.0,3.0,7.0,W|E|M|S
1cea9d080f954162be68dad85af77fb6,transaction,546,0.92,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,630,4.59,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,636,0.44,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,654,0.81,,,2017,November,19,,,,,
1cea9d080f954162be68dad85af77fb6,transaction,678,1.29,,,2017,November,19,,,,,
ed652dee45c042cc99eb591f2f210b65,offer received,0,,5a8bc65990b245e5a138643cd4eb9837,,2016,April,26,informational,0.0,0.0,3.0,E|M|S
ed652dee45c042cc99eb591f2f210b65,offer viewed,12,,5a8bc65990b245e5a138643cd4eb9837,,2016,April,26,informational,0.0,0.0,3.0,E|M|S
ed652dee45c042cc99eb591f2f210b65,transaction,18,4.21,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,36,0.45,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,42,0.07,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,48,0.64,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,60,0.05,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,120,2.76,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,offer received,168,,5a8bc65990b245e5a138643cd4eb9837,,2016,April,26,informational,0.0,0.0,3.0,E|M|S
ed652dee45c042cc99eb591f2f210b65,offer viewed,216,,5a8bc65990b245e5a138643cd4eb9837,,2016,April,26,informational,0.0,0.0,3.0,E|M|S
ed652dee45c042cc99eb591f2f210b65,transaction,216,2.31,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,offer received,336,,3f207df678b143eea3cee63160fa8bed,,2016,April,26,informational,0.0,0.0,4.0,W|E|M
ed652dee45c042cc99eb591f2f210b65,transaction,450,10.44,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,offer received,504,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,April,26,bogo,5.0,5.0,5.0,W|E|M|S
ed652dee45c042cc99eb591f2f210b65,offer viewed,522,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,April,26,bogo,5.0,5.0,5.0,W|E|M|S
ed652dee45c042cc99eb591f2f210b65,transaction,522,3.02,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,552,0.05,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,offer received,576,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,April,26,bogo,5.0,5.0,5.0,W|E|M|S
ed652dee45c042cc99eb591f2f210b65,transaction,576,1.99,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,582,0.71,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,606,6.39,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,offer completed,606,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,2016,April,26,bogo,5.0,5.0,5.0,W|E|M|S
ed652dee45c042cc99eb591f2f210b65,offer viewed,612,,f19421c1d4aa40978ebb69ca19b0e20d,,2016,April,26,bogo,5.0,5.0,5.0,W|E|M|S
ed652dee45c042cc99eb591f2f210b65,transaction,618,3.58,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,642,6.52,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,648,0.46,,,2016,April,26,,,,,
ed652dee45c042cc99eb591f2f210b65,transaction,660,0.43,,,2016,April,26,,,,,
bad69fdbfd2c48dc9d12b012000dafb6,offer received,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2018,January,15,bogo,10.0,10.0,5.0,W|E|M|S
bad69fdbfd2c48dc9d12b012000dafb6,offer viewed,150,,4d5c57ea9a6940dd891ad53e9dbe8da0,,2018,January,15,bogo,10.0,10.0,5.0,W|E|M|S
bad69fdbfd2c48dc9d12b012000dafb6,offer received,336,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,January,15,bogo,5.0,5.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer viewed,336,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,January,15,bogo,5.0,5.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer received,408,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,January,15,bogo,5.0,5.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer viewed,408,,9b98b8c7a33c4b65b9aebfe6a799e6d9,,2018,January,15,bogo,5.0,5.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer received,504,,2906b810c7d4411798c6938adc9daaa5,,2018,January,15,discount,10.0,2.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer viewed,522,,2906b810c7d4411798c6938adc9daaa5,,2018,January,15,discount,10.0,2.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer received,576,,2906b810c7d4411798c6938adc9daaa5,,2018,January,15,discount,10.0,2.0,7.0,W|E|M
bad69fdbfd2c48dc9d12b012000dafb6,offer viewed,636,,2906b810c7d4411798c6938adc9daaa5,,2018,January,15,discount,10.0,2.0,7.0,W|E|M
b1920fbdbdc64f8db2a435764dcb8501,offer received,0,,2906b810c7d4411798c6938adc9daaa5,,2014,December,20,discount,10.0,2.0,7.0,W|E|M
b1920fbdbdc64f8db2a435764dcb8501,offer viewed,30,,2906b810c7d4411798c6938adc9daaa5,,2014,December,20,discount,10.0,2.0,7.0,W|E|M
b1920fbdbdc64f8db2a435764dcb8501,offer received,168,,ae264e3637204a6fb9bb56bc8210ddfd,,2014,December,20,bogo,10.0,10.0,7.0,E|M|S
b1920fbdbdc64f8db2a435764dcb8501,offer viewed,180,,ae264e3637204a6fb9bb56bc8210ddfd,,2014,December,20,bogo,10.0,10.0,7.0,E|M|S
b1920fbdbdc64f8db2a435764dcb8501,transaction,246,1.63,,,2014,December,20,,,,,
b1920fbdbdc64f8db2a435764dcb8501,offer received,336,,2906b810c7d4411798c6938adc9daaa5,,2014,December,20,discount,10.0,2.0,7.0,W|E|M
b1920fbdbdc64f8db2a435764dcb8501,offer viewed,342,,2906b810c7d4411798c6938adc9daaa5,,2014,December,20,discount,10.0,2.0,7.0,W|E|M
b1920fbdbdc64f8db2a435764dcb8501,transaction,372,3.74,,,2014,December,20,,,,,
b1920fbdbdc64f8db2a435764dcb8501,offer received,408,,fafdcd668e3743c1bb461111dcafc2a4,,2014,December,20,discount,10.0,2.0,10.0,W|E|M|S
b1920fbdbdc64f8db2a435764dcb8501,offer viewed,408,,fafdcd668e3743c1bb461111dcafc2a4,,2014,December,20,discount,10.0,2.0,10.0,W|E|M|S
b1920fbdbdc64f8db2a435764dcb8501,transaction,420,1.16,,,2014,December,20,,,,,
b1920fbdbdc64f8db2a435764dcb8501,transaction,456,2.73,,,2014,December,20,,,,,
b1920fbdbdc64f8db2a435764dcb8501,transaction,498,1.65,,,2014,December,20,,,,,
b1920fbdbdc64f8db2a435764dcb8501,offer received,504,,f19421c1d4aa40978ebb69ca19b0e20d,,2014,December,20,bogo,5.0,5.0,5.0,W|E|M|S
